常德市,111.68187696,29.03783796,湖南省,False
金华市,119.64259332,29.09830662,浙江省,False
张家界市,110.48063652,29.12649156,湖南省,False
景德镇市,117.2083968,29.29465863,江西省,False
岳阳市,113.09932692,29.37502098,湖南省,False
九江市,115.98117048,29.70613476,江西省,False
咸宁市,114.28898616,29.8655262,湖北省,False
宁波市,121.54898088,29.87389179,浙江省,False
绍兴市,120.57668316,30.00608253,浙江省,False
黄石市,115.08061968,30.2119389,湖北省,False
恩施市,109.47511296,30.27038004,湖北省,False
黄山市,118.12930308,30.29700276,安徽省,False
荆州市,112.25228868,30.30676083,湖北省,False
鄂州市,114.8822784,30.40358733,湖北省,False
黄冈市,114.86844648,30.44937708,湖北省,False
安庆市,117.0369414,30.51611901,安徽省,False
贵池市,117.47881332,30.66134067,安徽省,False
宜昌市,111.27723696,30.70608714,湖北省,False
嘉兴市,120.75377652,30.76322364,浙江省,False
湖州市,120.09967056,30.86726382,浙江省,False
铜陵市,117.79775244,30.92796324,安徽省,False
宣州市,118.75330368,30.9478779,安徽省,False
孝感市,113.92472088,30.9520512,湖北省,False
荆门市,112.19709024,31.03065495,湖北省,False
苏州市,120.61328904,31.30977438,江苏省,False
芜湖市,118.37194056,31.33590507,安徽省,False
无锡市,120.28933728,31.57852554,江苏省,False
巢湖市,117.86061096,31.60189053,安徽省,False
马鞍山市,118.47765348,31.69924929,安徽省,False
六安市,116.50254048,31.76033589,安徽省,False
常州市,119.95294968,31.77869607,江苏省,False
南通市,120.85385904,32.01758577,江苏省,False
襄樊市,112.13893116,32.03371044,湖北省,False
镇江市,119.44505304,32.20616151,江苏省,False
滁州市,118.30977648,32.3114319,安徽省,False
扬州市,119.44352736,32.39691165,江苏省,False
泰州市,119.90853864,32.48993682,江苏省,False
淮南市,116.99761212,32.64004521,安徽省,False
十堰市,110.768463,32.65660098,湖北省,False
阜阳市,115.82943732,32.90361021,安徽省,False
蚌埠市,117.35299692,32.9388084,安徽省,False
盐城市,120.12689988,33.39133074,江苏省,False
淮阴市,119.02221684,33.59368899,江苏省,False
宿州市,116.98210908,33.63874434,安徽省,False
宿迁市,118.29666132,33.96212388,江苏省,False
淮北市,116.80428312,33.97622679,安徽省,False
徐州市,117.18972,34.26393123,江苏省,False
连云港市,119.15676108,34.5987396,江苏省,False
阿拉善左旗,105.67163844,38.83390425,内蒙古自治区,False
大连市,121.61042028,38.91780468,辽宁省,False
乌海市,106.81900776,39.66669846,内蒙古自治区,False
东胜市,109.99694052,39.81299211,内蒙古自治区,False
丹东市,124.35977952,40.10909274,辽宁省,False
包头市,109.84102632,40.66339491,内蒙古自治区,False
营口市,122.22691344,40.6721916,辽宁省,False
临河市,107.41085064,40.75595478,内蒙古自治区,False
集宁市,113.10473628,41.03106309,内蒙古自治区,False
鞍山市,122.96996316,41.11700823,辽宁省,False
锦州市,121.12889868,41.11872867,辽宁省,False
盘锦市,122.04618084,41.19245532,辽宁省,False
辽阳市,123.17964156,41.26321026,辽宁省,False
祁家镇,123.1243362,41.2862778,辽宁省,False
本溪市,123.76846296,41.29258725,辽宁省,False
朝阳市,120.4436034,41.57918928,辽宁省,False
通化市,125.9384688,41.72355648,吉林省,False
抚顺市,123.79068,41.84799957,辽宁省,False
白山市,126.42047136,41.93675613,吉林省,False
阜新市,121.6497726,42.01546095,辽宁省,False
赤峰市,118.95926652,42.27055362,内蒙古自治区,False
铁岭市,123.84258264,42.29942706,辽宁省,False
延吉市,129.50854488,42.90056226,吉林省,False
辽源市,125.14510332,42.91604613,吉林省,False
四平市,124.3759536,43.16093829,吉林省,False
通辽市,122.2605666,43.61293791,内蒙古自治区,False
吉林市,126.55986012,43.84876635,吉林省,False
锡林浩特市,116.07541668,43.94374083,内蒙古自治区,False
牡丹江市,129.60272232,44.59143069,黑龙江省,False
松原市,124.81667316,45.17866899,吉林省,False
鸡西市,130.95672624,45.29393001,黑龙江省,False
白城市,122.83587648,45.61637877,吉林省,False
七台河市,130.87829592,45.79380036,黑龙江省,False
乌兰浩特市,122.06072232,46.06962966,内蒙古自治区,False
大庆市,125.01796716,46.59960177,黑龙江省,False
双鸭山市,131.1368256,46.62634662,黑龙江省,False
绥化市,126.98613756,46.63700487,黑龙江省,False
佳木斯市,130.3707582,46.80553437,黑龙江省,False
鹤岗市,130.27130136,47.31124113,黑龙江省,False
齐齐哈尔市,123.96241008,47.33970264,黑龙江省,False
伊春市,128.89582812,47.72432331,黑龙江省,False
海拉尔市,119.747223,49.2162552,内蒙古自治区,False
黑河市,127.50348672,50.24324799,黑龙江省,False
加格达奇,124.1185302,50.42156598,内蒙古自治区,False
香港,114.160011,22.329166,香港特别行政区,True
拉萨市,91.13707,29.659084,西藏自治区,True
西安市,108.93969,34.259846,陕西省,True
兰州市,103.793266,36.060078,甘肃省,True
西宁市,101.785187,36.618511,青海省,True
银川市,106.271637,38.466644,宁夏回族自治区,True
乌鲁木齐市,87.60701,43.797493,新疆维吾尔自治区,True
海口市,110.339203,20.043432,海南省,True
澳门,113.547043,22.200848,广东省,True
南宁市,108.308197,22.829361,广西壮族自治区,True
广州市,113.254204,23.13191,广东省,True
台北市,121.51963,25.040916,台湾省,True
昆明市,102.71125,25.042862,云南省,True
福州市,119.294853,26.0723,福建省,True
贵阳市,106.707047,26.57877,贵州省,True
重庆市,106.556999,29.560476,重庆市,True
成都市,104.075401,30.66608,四川省,True
郑州市,113.659737,34.752876,河南省,True
济南市,117.033768,36.663178,山东省,True
太原市,112.495064,37.863911,山西省,True
石家庄市,114.486519,38.048069,河北省,True
天津市,117.190971,39.138393,天津市,True
北京市,116.368393,39.924763,北京市,True
长沙市,112.985207,28.193211,湖南省,True
南昌市,115.905579,28.655737,江西省,True
杭州市,120.15007,30.299646,浙江省,True
武汉市,114.286537,30.577511,湖北省,True
上海市,121.531502,31.26342,上海市,True
合肥市,117.280197,31.859116,安徽省,True
南京市,118.774834,32.055191,江苏省,True
呼和浩特市,111.668083,40.817936,内蒙古自治区,True
沈阳市,123.413612,41.801769,辽宁省,True
长春市,125.316933,43.884315,吉林省,True
哈尔滨市,126.654747,45.743832,黑龙江省,True
